,open,high,low,close,adjclose,volume,ticker
1996-03-15,64.0625,64.328125,63.75,64.125,41.16332244873047,869200,SPY
1996-03-18,64.71875,65.359375,64.578125,65.359375,41.95570373535156,917600,SPY
1996-03-19,65.9375,65.9375,65.0,65.21875,41.86540985107422,858300,SPY
1996-03-20,65.53125,65.53125,64.640625,65.140625,41.81526565551758,744300,SPY
1996-03-21,65.21875,65.25,64.765625,64.984375,41.71497344970703,650800,SPY
1996-03-22,65.015625,65.328125,64.9375,65.15625,41.82530212402344,344500,SPY
1996-03-25,65.75,65.8125,64.859375,65.03125,41.74506759643555,802400,SPY
1996-03-26,64.921875,65.515625,64.859375,65.34375,41.9456672668457,969400,SPY
1996-03-27,65.4375,65.484375,64.6875,64.75,41.56452178955078,809600,SPY
1996-03-28,64.515625,65.03125,64.5,65.0,41.72500991821289,1001300,SPY
1996-03-29,65.1875,65.1875,64.375,64.6875,41.52440643310547,457700,SPY
1996-04-01,65.0,65.453125,64.796875,65.4375,42.00584030151367,773400,SPY
1996-04-02,65.515625,65.5625,65.296875,65.5625,42.08610153198242,638800,SPY
1996-04-03,65.328125,65.609375,65.171875,65.5625,42.08610153198242,288000,SPY
1996-04-04,65.5625,65.71875,65.5,65.515625,42.05600357055664,934900,SPY
1996-04-08,63.875,64.390625,63.59375,64.390625,41.333839416503906,2217200,SPY
1996-04-09,64.640625,64.640625,64.015625,64.140625,41.17335891723633,1180900,SPY
1996-04-10,64.03125,64.3125,62.75,63.0,40.4411506652832,939500,SPY
1996-04-11,63.15625,63.46875,62.125,62.921875,40.3910026550293,1276000,SPY
1996-04-12,63.359375,63.8125,63.171875,63.71875,40.90254592895508,411300,SPY
1996-04-15,64.046875,64.328125,63.84375,64.25,41.243553161621094,484200,SPY
1996-04-16,64.375,64.65625,64.234375,64.4375,41.3639030456543,429700,SPY
1996-04-17,64.375,64.5625,63.84375,64.28125,41.26361846923828,525300,SPY
1996-04-18,64.4375,64.578125,64.09375,64.375,41.32380294799805,818600,SPY
1996-04-19,64.6875,64.859375,64.421875,64.53125,41.42410659790039,885100,SPY
1996-04-22,65.125,65.28125,64.59375,65.03125,41.74506759643555,828900,SPY
1996-04-23,64.921875,65.28125,64.78125,65.234375,41.87544631958008,225400,SPY
1996-04-24,65.5625,65.5625,64.859375,65.0,41.72500991821289,699000,SPY
1996-04-25,65.140625,65.5625,64.75,65.296875,41.915557861328125,475500,SPY
1996-04-26,65.46875,65.8125,65.234375,65.4375,42.00584030151367,563300,SPY
1996-04-29,65.15625,65.5625,65.15625,65.4375,42.00584030151367,219900,SPY
1996-04-30,65.4375,65.5625,65.125,65.390625,41.97575759887695,184400,SPY
1996-05-01,65.375,65.796875,65.28125,65.53125,42.0660285949707,561900,SPY
1996-05-02,65.015625,65.375,64.09375,64.40625,41.3438720703125,1299600,SPY
1996-05-03,64.78125,64.984375,63.75,64.3125,41.28368377685547,1329300,SPY
1996-05-06,64.5625,64.5625,63.6875,64.25,41.243553161621094,647500,SPY
1996-05-07,64.25,64.25,63.765625,63.984375,41.07307052612305,582100,SPY
1996-05-08,63.671875,64.78125,63.078125,64.78125,41.5845947265625,1694700,SPY
1996-05-09,64.5625,65.0625,64.5,64.734375,41.55450439453125,593400,SPY
1996-05-10,65.375,65.59375,65.0625,65.375,41.96571731567383,925100,SPY
1996-05-13,65.53125,66.640625,65.46875,66.359375,42.597625732421875,867500,SPY
1996-05-14,66.625,66.9375,66.5625,66.765625,42.8584098815918,632300,SPY
1996-05-15,66.78125,67.3125,66.640625,66.6875,42.80826187133789,466100,SPY
1996-05-16,66.3125,66.9375,66.28125,66.828125,42.898502349853516,514400,SPY
1996-05-17,67.0,67.296875,67.0,67.1875,43.129215240478516,427700,SPY
1996-05-20,67.65625,67.75,66.984375,67.640625,43.420082092285156,788500,SPY
1996-05-21,67.75,67.875,67.5,67.546875,43.35991287231445,352700,SPY
1996-05-22,67.625,68.1875,67.390625,68.1875,43.7711296081543,1218100,SPY
1996-05-23,68.28125,68.4375,67.53125,67.90625,43.59059143066406,967900,SPY
1996-05-24,67.96875,68.328125,67.9375,68.171875,43.761112213134766,659100,SPY
1996-05-28,68.375,68.375,67.3125,67.484375,43.31978225708008,456400,SPY
1996-05-29,67.625,67.6875,66.8125,67.03125,43.028892517089844,649600,SPY
1996-05-30,66.9375,67.71875,66.75,67.375,43.24956130981445,895800,SPY
1996-05-31,67.359375,67.640625,66.875,66.875,42.928611755371094,923500,SPY
1996-06-03,66.890625,67.109375,66.703125,67.0625,43.04896926879883,503100,SPY
1996-06-04,67.375,67.59375,67.25,67.53125,43.349876403808594,627100,SPY
1996-06-05,67.5625,68.203125,67.421875,68.125,43.73101043701172,428000,SPY
1996-06-06,68.5,68.5,67.5,67.625,43.410037994384766,523300,SPY
1996-06-07,66.1875,67.640625,66.1875,67.625,43.410037994384766,1422800,SPY
1996-06-10,67.53125,67.734375,67.296875,67.40625,43.2696418762207,548800,SPY
1996-06-11,67.65625,68.03125,67.34375,67.34375,43.22951889038086,688700,SPY
1996-06-12,67.5625,67.734375,67.109375,67.21875,43.14926528930664,1120600,SPY
1996-06-13,67.375,67.46875,66.828125,67.21875,43.14926528930664,1502000,SPY
1996-06-14,67.25,67.25,66.71875,66.9375,42.96872329711914,1468200,SPY
1996-06-17,66.96875,67.21875,66.71875,66.890625,42.93866729736328,1101000,SPY
1996-06-18,66.84375,67.03125,66.328125,66.34375,42.58758544921875,718000,SPY
1996-06-19,66.65625,67.0,66.421875,66.640625,42.77815246582031,552100,SPY
1996-06-20,66.703125,66.921875,66.1875,66.59375,42.74807357788086,1234400,SPY
1996-06-21,66.5625,66.8125,66.375,66.8125,43.11576461791992,573300,SPY
1996-06-24,66.96875,67.21875,66.84375,66.9375,43.196407318115234,416500,SPY
1996-06-25,67.125,67.171875,66.78125,66.859375,43.14598846435547,454400,SPY
1996-06-26,66.78125,66.921875,66.390625,66.40625,42.85358810424805,838200,SPY
1996-06-27,66.40625,67.046875,66.15625,66.875,43.156089782714844,1090500,SPY
1996-06-28,67.15625,67.5,66.96875,67.109375,43.307334899902344,1060800,SPY
1996-07-01,67.28125,67.703125,67.1875,67.6875,43.68041229248047,471300,SPY
1996-07-02,67.625,67.640625,67.328125,67.4375,43.51909255981445,389400,SPY
1996-07-03,67.40625,67.5,67.0625,67.296875,43.428321838378906,308300,SPY
1996-07-05,66.125,66.4375,65.375,65.578125,42.31916046142578,842900,SPY
1996-07-08,65.625,65.984375,65.125,65.3125,42.147769927978516,942000,SPY
1996-07-09,65.609375,65.8125,65.375,65.578125,42.31916046142578,716300,SPY
1996-07-10,65.5625,65.84375,64.921875,65.84375,42.490604400634766,1132300,SPY
1996-07-11,65.5625,65.6875,63.875,64.515625,41.633522033691406,1587400,SPY
1996-07-12,64.625,64.90625,64.078125,64.5625,41.66376495361328,1312000,SPY
1996-07-15,64.71875,64.71875,62.65625,62.65625,40.43360137939453,1951300,SPY
1996-07-16,62.84375,63.5,60.375,62.8125,40.5344352722168,4141000,SPY
1996-07-17,63.75,64.0,63.0,63.5625,41.018436431884766,1340500,SPY
1996-07-18,63.75,64.546875,63.328125,64.4375,41.58307647705078,1432500,SPY
1996-07-19,64.28125,64.375,63.625,63.96875,41.280601501464844,1216000,SPY
1996-07-22,63.53125,63.75,63.015625,63.5,40.978092193603516,519800,SPY
1996-07-23,63.59375,63.9375,62.578125,62.6875,40.453773498535156,1479800,SPY
1996-07-24,61.9375,63.1875,61.625,62.8125,40.5344352722168,2463400,SPY
1996-07-25,63.4375,63.5625,63.125,63.375,40.8974494934082,1989800,SPY
1996-07-26,63.5625,63.8125,63.390625,63.71875,41.1192741394043,642300,SPY
1996-07-29,63.625,63.71875,62.9375,63.015625,40.66551208496094,1297900,SPY
1996-07-30,63.4375,63.6875,62.9375,63.625,41.058773040771484,1868200,SPY
1996-07-31,63.671875,64.265625,63.515625,64.09375,41.361270904541016,767100,SPY
1996-08-01,64.15625,65.390625,64.0625,65.15625,42.04692840576172,1168600,SPY
1996-08-02,66.0,66.59375,65.75,66.5625,42.954410552978516,1098500,SPY
1996-08-05,66.578125,66.59375,65.96875,66.171875,42.70234298706055,710200,SPY
1996-08-06,66.15625,66.515625,65.796875,66.375,42.83341598510742,640000,SPY
1996-08-07,66.625,66.75,66.125,66.546875,42.944339752197266,917800,SPY
1996-08-08,66.5625,66.5625,66.1875,66.4375,42.87374496459961,925100,SPY
1996-08-09,66.671875,66.765625,66.0625,66.21875,42.73258590698242,648800,SPY
1996-08-12,66.25,66.859375,66.0,66.703125,43.0451774597168,764200,SPY
1996-08-13,66.578125,66.625,66.0,66.171875,42.70234298706055,805200,SPY
1996-08-14,66.1875,66.46875,66.0,66.40625,42.85358810424805,533800,SPY
1996-08-15,66.234375,66.625,66.203125,66.28125,42.77290725708008,632600,SPY
1996-08-16,66.46875,66.875,66.46875,66.84375,43.13591766357422,475100,SPY
1996-08-19,66.859375,66.921875,66.625,66.875,43.156089782714844,436400,SPY
1996-08-20,66.890625,66.90625,66.671875,66.828125,43.12581253051758,645700,SPY
1996-08-21,66.65625,66.8125,66.375,66.59375,42.974578857421875,266400,SPY
1996-08-22,66.75,67.34375,66.71875,67.21875,43.377891540527344,584800,SPY
1996-08-23,67.09375,67.203125,66.640625,66.859375,43.14598846435547,757100,SPY
1996-08-26,66.703125,66.78125,66.421875,66.53125,42.93426513671875,784700,SPY
1996-08-27,66.71875,66.84375,66.5,66.78125,43.09556579589844,389400,SPY
1996-08-28,66.9375,67.0,66.65625,66.671875,43.024993896484375,227600,SPY
1996-08-29,66.59375,66.59375,65.625,66.015625,42.60151672363281,680200,SPY
1996-08-30,66.0,66.015625,65.125,65.328125,42.1578483581543,1500900,SPY
1996-09-03,64.46875,65.84375,64.375,65.75,42.430084228515625,1782000,SPY
1996-09-04,65.75,66.75,65.484375,65.8125,42.47041320800781,930200,SPY
1996-09-05,65.5,65.765625,65.015625,65.015625,41.9561767578125,616600,SPY
1996-09-06,65.25,66.171875,65.140625,65.9375,42.55107116699219,804900,SPY
1996-09-09,66.1875,66.734375,66.078125,66.71875,43.05524444580078,719200,SPY
1996-09-10,66.625,66.90625,66.375,66.6875,43.03508758544922,669900,SPY
1996-09-11,66.5625,67.125,66.40625,67.0625,43.27707290649414,713500,SPY
1996-09-12,67.25,67.734375,67.15625,67.53125,43.57957077026367,713300,SPY
1996-09-13,68.3125,68.625,68.125,68.5625,44.24506378173828,2008800,SPY
1996-09-16,68.65625,69.15625,68.5625,68.8125,44.4063606262207,1220200,SPY
1996-09-17,68.875,68.984375,68.234375,68.65625,44.30555725097656,604700,SPY
1996-09-18,68.5625,68.75,68.21875,68.484375,44.194664001464844,225500,SPY
1996-09-19,68.375,68.796875,68.28125,68.75,44.36608123779297,410000,SPY
1996-09-20,68.59375,68.78125,68.375,68.640625,44.523433685302734,948400,SPY
1996-09-23,68.46875,68.75,68.15625,68.625,44.51329803466797,466800,SPY
1996-09-24,68.5625,69.25,68.3125,68.609375,44.50315475463867,1269800,SPY
1996-09-25,68.9375,68.9375,68.5,68.65625,44.53358459472656,1353300,SPY
1996-09-26,68.75,69.1875,68.390625,68.625,44.51329803466797,773200,SPY
1996-09-27,68.71875,68.71875,68.375,68.6875,44.55384063720703,407600,SPY
1996-09-30,68.78125,69.0625,68.578125,68.625,44.51329803466797,578200,SPY
1996-10-01,68.703125,69.046875,68.4375,69.0,44.756553649902344,561400,SPY
1996-10-02,69.25,69.59375,69.15625,69.46875,45.06060028076172,609000,SPY
1996-10-03,69.5,69.53125,69.203125,69.40625,45.020057678222656,342200,SPY
1996-10-04,69.6875,70.34375,69.5,70.34375,45.62815475463867,754100,SPY
1996-10-07,70.3125,70.625,70.25,70.421875,45.6788444519043,235100,SPY
1996-10-08,70.453125,70.6875,70.015625,70.140625,45.49640655517578,386200,SPY
1996-10-09,70.25,70.375,69.515625,69.59375,45.14168167114258,528800,SPY
1996-10-10,69.59375,69.859375,69.375,69.453125,45.050453186035156,1562200,SPY
1996-10-11,69.71875,70.3125,69.71875,70.3125,45.607887268066406,331300,SPY
1996-10-14,70.3125,70.6875,70.296875,70.40625,45.66871643066406,201600,SPY
1996-10-15,71.125,71.125,69.953125,70.3125,45.607887268066406,776900,SPY
1996-10-16,70.5,70.65625,69.9375,70.65625,45.830867767333984,590100,SPY
1996-10-17,70.875,71.03125,70.546875,70.84375,45.952476501464844,792500,SPY
1996-10-18,70.875,71.3125,70.71875,71.21875,46.19572067260742,695800,SPY
1996-10-21,71.28125,71.625,70.9375,71.125,46.134918212890625,879200,SPY
1996-10-22,71.0625,71.078125,70.59375,70.625,45.81060791015625,848900,SPY
1996-10-23,70.46875,70.890625,70.1875,70.859375,45.962608337402344,735900,SPY
1996-10-24,70.859375,70.984375,70.21875,70.25,45.567352294921875,379300,SPY
1996-10-25,70.234375,70.5625,70.125,70.3125,45.607887268066406,568300,SPY
1996-10-28,70.375,70.734375,69.8125,69.84375,45.30384826660156,975400,SPY
1996-10-29,70.0625,70.578125,69.703125,70.40625,45.66871643066406,815900,SPY
1996-10-30,70.625,70.625,70.09375,70.171875,45.51668167114258,495400,SPY
1996-10-31,70.265625,70.875,70.1875,70.84375,45.952476501464844,726300,SPY
1996-11-01,70.984375,71.15625,70.265625,70.59375,45.790321350097656,821300,SPY
1996-11-04,70.6875,71.0625,70.53125,71.0625,46.094390869140625,1608400,SPY
1996-11-05,71.296875,71.796875,71.28125,71.46875,46.35791015625,764000,SPY
1996-11-06,71.59375,72.875,71.53125,72.84375,47.249794006347656,1665000,SPY
1996-11-07,72.625,73.296875,72.53125,73.015625,47.36127471923828,1446300,SPY
1996-11-08,73.03125,73.4375,72.75,73.421875,47.62477493286133,1355700,SPY
1996-11-11,73.25,73.515625,73.21875,73.34375,47.57408905029297,655900,SPY
1996-11-12,73.546875,73.59375,73.015625,73.125,47.43220520019531,719900,SPY
1996-11-13,73.203125,73.5625,73.015625,73.453125,47.64503479003906,481900,SPY
1996-11-14,73.1875,73.9375,73.15625,73.9375,47.959224700927734,558800,SPY
1996-11-15,74.125,74.5,73.71875,74.03125,48.02006149291992,2250900,SPY
1996-11-18,74.171875,74.25,73.734375,74.046875,48.0301513671875,1518200,SPY
1996-11-19,74.140625,74.59375,74.03125,74.578125,48.37479019165039,1029300,SPY
1996-11-20,74.5625,75.015625,74.3125,74.703125,48.45585632324219,730000,SPY
1996-11-21,74.796875,74.84375,74.375,74.59375,48.38489532470703,653000,SPY
1996-11-22,74.703125,75.25,74.703125,75.171875,48.759891510009766,965100,SPY
1996-11-25,75.25,76.15625,75.078125,76.125,49.37815856933594,2058800,SPY
1996-11-26,76.28125,76.6875,75.46875,75.875,49.21598434448242,2861800,SPY
1996-11-27,76.0625,76.1875,75.640625,75.734375,49.1247673034668,872000,SPY
1996-11-29,76.0,76.21875,75.859375,76.015625,49.30717849731445,1073400,SPY
1996-12-02,75.921875,76.125,75.390625,76.046875,49.32748031616211,1350600,SPY
1996-12-03,76.0625,76.578125,74.75,74.75,48.48626708984375,1777800,SPY
1996-12-04,74.875,75.0625,74.09375,74.953125,48.618019104003906,2365100,SPY
1996-12-05,74.84375,75.140625,74.53125,74.75,48.48626708984375,1697700,SPY
1996-12-06,73.25,74.75,72.65625,74.3125,48.20247268676758,3401800,SPY
1996-12-09,74.6875,75.421875,74.578125,75.40625,48.91194152832031,1864600,SPY
1996-12-10,75.5625,75.671875,74.96875,75.046875,48.67882537841797,1331600,SPY
1996-12-11,73.625,74.625,73.3125,74.359375,48.23289108276367,1847900,SPY
1996-12-12,74.78125,74.875,72.9375,73.125,47.43220520019531,2540200,SPY
1996-12-13,73.0625,73.578125,72.40625,73.3125,47.553829193115234,1678300,SPY
1996-12-16,73.5,73.6875,72.0625,72.375,46.94573211669922,1831100,SPY
1996-12-17,72.15625,73.28125,71.875,72.953125,47.32072830200195,2023200,SPY
1996-12-18,73.375,73.765625,73.265625,73.53125,47.695709228515625,1666800,SPY
1996-12-19,74.1875,75.125,73.890625,75.046875,48.67882537841797,2269300,SPY
1996-12-20,75.125,75.71875,74.75,74.84375,48.7856559753418,1543200,SPY
1996-12-23,75.09375,75.203125,74.328125,74.65625,48.663394927978516,1263700,SPY
1996-12-24,74.84375,75.203125,74.796875,75.203125,49.0199089050293,633000,SPY
1996-12-26,75.4375,75.828125,75.375,75.78125,49.396728515625,1384300,SPY
1996-12-27,75.78125,76.03125,75.5,75.875,49.45783996582031,410400,SPY
1996-12-30,76.125,76.125,75.15625,75.21875,49.030059814453125,694100,SPY
1996-12-31,75.28125,75.375,73.84375,73.84375,48.1338005065918,1378100,SPY
1997-01-02,74.375,74.375,72.75,74.03125,48.256046295166016,2031900,SPY
1997-01-03,74.375,75.125,74.078125,75.09375,48.94861602783203,2123200,SPY
1997-01-06,75.09375,75.4375,74.3125,74.4375,48.520851135253906,1374100,SPY
1997-01-07,74.4375,75.46875,74.125,75.34375,49.11153793334961,939000,SPY
1997-01-08,75.75,75.78125,74.6875,74.6875,48.68379592895508,1802200,SPY
1997-01-09,75.0625,75.875,74.9375,75.3125,49.09119415283203,1415700,SPY
1997-01-10,74.25,76.25,74.25,76.125,49.62080764770508,2369500,SPY
1997-01-13,76.5,76.5,75.640625,76.015625,49.549495697021484,1364600,SPY
1997-01-14,76.6875,77.390625,76.5,76.96875,50.1707649230957,2111200,SPY
1997-01-15,76.71875,77.203125,76.375,76.78125,50.04855728149414,1583900,SPY
1997-01-16,77.03125,77.296875,76.5,77.09375,50.252281188964844,1308400,SPY
1997-01-17,77.203125,77.75,77.109375,77.5625,50.557823181152344,1604000,SPY
1997-01-20,77.75,78.09375,77.46875,77.65625,50.618919372558594,1889900,SPY
1997-01-21,77.375,78.546875,77.109375,78.28125,51.026302337646484,2785800,SPY
1997-01-22,78.3125,78.84375,77.875,78.84375,51.392974853515625,1201600,SPY
1997-01-23,79.0625,79.6875,76.90625,77.75,50.68003463745117,2601100,SPY
1997-01-24,77.875,77.90625,76.75,76.75,50.028194427490234,2176000,SPY
1997-01-27,76.875,77.234375,76.375,76.53125,49.885616302490234,2108500,SPY
1997-01-28,77.625,77.84375,76.0,76.75,50.028194427490234,4376000,SPY
1997-01-29,76.875,77.5,76.59375,77.5,50.51706314086914,1122700,SPY
1997-01-30,77.875,78.53125,77.40625,78.5,51.168922424316406,2126300,SPY
1997-01-31,78.9375,79.40625,78.375,78.40625,51.1077995300293,3208100,SPY
1997-02-03,78.71875,78.890625,78.359375,78.640625,51.26056671142578,755000,SPY
1997-02-04,78.75,79.203125,78.4375,79.125,51.57631301879883,654100,SPY
1997-02-05,79.234375,79.46875,77.125,77.640625,50.608726501464844,2255400,SPY
1997-02-06,77.78125,78.203125,77.40625,78.15625,50.9448356628418,2483100,SPY
1997-02-07,78.8125,79.25,77.78125,79.21875,51.637420654296875,2321000,SPY
1997-02-10,79.25,79.53125,78.421875,78.46875,51.1485595703125,1670000,SPY
1997-02-11,78.78125,79.375,78.125,79.375,51.73924255371094,1664300,SPY
1997-02-12,79.375,80.640625,79.265625,80.5,52.47256088256836,2675400,SPY
1997-02-13,80.8125,81.5625,80.6875,81.375,53.04292297363281,1104800,SPY
1997-02-14,81.1875,81.46875,80.90625,81.1875,52.92070007324219,1112900,SPY
1997-02-18,81.34375,81.9375,80.75,81.875,53.36884689331055,833100,SPY
1997-02-19,81.65625,82.0,81.15625,81.328125,53.01235580444336,648100,SPY
1997-02-20,81.03125,81.359375,80.15625,80.34375,52.37071990966797,1193900,SPY
1997-02-21,80.40625,80.765625,80.140625,80.375,52.39111328125,1844400,SPY
1997-02-24,79.96875,81.375,79.96875,81.328125,53.01235580444336,787300,SPY
1997-02-25,81.40625,81.53125,80.875,81.390625,53.05311965942383,1653900,SPY
1997-02-26,81.3125,81.4375,79.625,80.59375,52.53367614746094,1597800,SPY
1997-02-27,80.8125,80.8125,79.375,79.390625,51.74943923950195,1813100,SPY
1997-02-28,79.25,79.875,79.0625,79.15625,51.59665298461914,2961200,SPY
1997-03-03,78.75,79.75,78.6875,79.6875,51.94296646118164,1210400,SPY
1997-03-04,79.90625,80.125,79.09375,79.25,51.657779693603516,1478700,SPY
1997-03-05,79.71875,80.59375,79.453125,80.59375,52.53367614746094,1254800,SPY
1997-03-06,80.625,80.90625,79.875,80.125,52.22814178466797,1528500,SPY
1997-03-07,80.4375,81.15625,80.25,80.84375,52.69662094116211,1859300,SPY
1997-03-10,80.9375,81.6875,80.546875,81.6875,53.24663543701172,1074900,SPY
1997-03-11,81.75,81.796875,81.25,81.25,52.961448669433594,624600,SPY
1997-03-12,81.3125,81.34375,80.296875,80.53125,52.49294662475586,1055600,SPY
1997-03-13,80.25,80.46875,79.0625,79.28125,51.67815017700195,2514100,SPY
1997-03-14,79.640625,80.03125,79.25,79.6875,51.94296646118164,1642700,SPY
1997-03-17,79.25,80.03125,78.4375,79.90625,52.08556365966797,3013500,SPY
1997-03-18,80.0,80.109375,78.71875,79.046875,51.525390625,1352500,SPY
1997-03-19,78.84375,79.5,78.0625,78.78125,51.352237701416016,1510000,SPY
1997-03-20,78.75,79.0,77.875,78.375,51.08742141723633,1808200,SPY
1997-03-21,78.6875,78.75,78.34375,78.4375,51.32395553588867,2810600,SPY
1997-03-24,78.5,79.578125,78.09375,79.53125,52.039649963378906,2145600,SPY
1997-03-25,79.34375,79.96875,78.53125,78.75,51.5284423828125,2125800,SPY
1997-03-26,79.0625,79.65625,78.6875,79.09375,51.75336837768555,1335300,SPY
1997-03-27,79.375,79.375,76.15625,77.0,50.383358001708984,2898500,SPY
1997-03-31,76.90625,77.125,75.25,75.375,49.32009506225586,4270700,SPY
1997-04-01,75.25,76.1875,75.046875,75.859375,49.63702392578125,3210900,SPY
1997-04-02,75.625,75.9375,74.4375,74.5,48.74754333496094,2672700,SPY
1997-04-03,74.4375,75.125,74.1875,74.90625,49.01338195800781,2284200,SPY
1997-04-04,74.5,75.859375,74.15625,75.84375,49.626800537109375,3706700,SPY
1997-04-07,76.1875,76.625,76.140625,76.140625,49.821048736572266,2596200,SPY
1997-04-08,76.125,76.78125,75.84375,76.6875,50.17887878417969,1822700,SPY
1997-04-09,77.0,77.046875,75.84375,76.0625,49.769935607910156,2453200,SPY
1997-04-10,76.09375,76.546875,75.6875,75.78125,49.58592224121094,1996500,SPY
1997-04-11,75.0625,75.3125,73.375,73.375,48.01141357421875,4221600,SPY
1997-04-14,73.734375,74.453125,73.3125,74.359375,48.65553665161133,3988500,SPY
1997-04-15,75.25,75.640625,74.5,75.625,49.483665466308594,2760400,SPY
1997-04-16,75.375,76.609375,75.25,76.5,50.05622100830078,2273300,SPY
1997-04-17,76.5,77.0,76.0,76.1875,49.85174560546875,1386000,SPY
1997-04-18,76.8125,76.984375,76.25,76.5625,50.09709930419922,1702100,SPY
1997-04-21,76.75,76.90625,75.46875,76.0625,49.769935607910156,2809400,SPY
1997-04-22,76.109375,77.734375,76.0,77.734375,50.86388397216797,3215000,SPY
1997-04-23,77.65625,78.03125,77.1875,77.8125,50.91499710083008,2047700,SPY
1997-04-24,78.046875,78.28125,76.875,77.421875,50.65940475463867,2689900,SPY
1997-04-25,77.0625,77.203125,76.421875,76.53125,50.076656341552734,1606200,SPY
1997-04-28,76.5,77.8125,76.375,77.28125,50.567405700683594,1666500,SPY
1997-04-29,78.59375,79.78125,78.296875,79.71875,52.16231918334961,3197400,SPY
1997-04-30,79.25,80.6875,79.21875,80.09375,52.40769958496094,3372200,SPY
1997-05-01,80.21875,80.53125,79.3125,80.0,52.346370697021484,2149500,SPY
1997-05-02,80.28125,81.671875,80.0625,81.4375,53.28693771362305,1448300,SPY
1997-05-05,81.65625,83.5625,81.296875,83.375,54.55472946166992,3636200,SPY
1997-05-06,82.96875,83.46875,82.5,83.3125,54.513832092285156,1721100,SPY
1997-05-07,83.0,83.0,81.40625,81.5,53.32786178588867,2327200,SPY
1997-05-08,81.3125,83.21875,81.1875,82.0625,53.695919036865234,2923700,SPY
1997-05-09,82.96875,83.125,81.65625,82.625,54.063961029052734,2558200,SPY
1997-05-12,82.9375,84.25,82.875,84.0,54.963687896728516,2357900,SPY
1997-05-13,83.9375,84.09375,83.015625,83.65625,54.73875427246094,1195100,SPY
1997-05-14,84.234375,84.5,83.4375,83.8125,54.840999603271484,2772000,SPY
1997-05-15,83.8125,84.59375,83.515625,84.375,55.209022521972656,884100,SPY
1997-05-16,84.125,84.3125,83.0,83.21875,54.45246887207031,1934200,SPY
1997-05-19,83.3125,83.90625,83.0625,83.46875,54.61606979370117,1375800,SPY
1997-05-20,83.28125,84.6875,82.75,84.46875,55.27037811279297,1756400,SPY
1997-05-21,84.6875,84.984375,83.65625,84.28125,55.147727966308594,1208000,SPY
1997-05-22,84.375,84.46875,83.5625,84.0,54.963687896728516,907600,SPY
1997-05-23,84.375,85.21875,84.15625,84.78125,55.474849700927734,644400,SPY
1997-05-27,84.375,85.53125,84.265625,85.125,55.69977569580078,1531000,SPY
1997-05-28,85.125,85.453125,84.515625,85.109375,55.68955993652344,716700,SPY
1997-05-29,85.09375,85.25,84.5,84.609375,55.362403869628906,1282700,SPY
1997-05-30,83.21875,85.5625,83.125,85.15625,55.72024154663086,2143300,SPY
1997-06-02,85.34375,85.5,84.71875,84.78125,55.474849700927734,1479100,SPY
1997-06-03,84.40625,85.4375,84.34375,84.5,55.29084396362305,1562100,SPY
1997-06-04,84.53125,84.75,84.078125,84.40625,55.229488372802734,1063100,SPY
1997-06-05,84.59375,85.3125,84.421875,84.71875,55.4339485168457,1180800,SPY
1997-06-06,84.59375,86.4375,84.59375,86.375,56.51769256591797,1511100,SPY
1997-06-09,86.4375,86.875,86.34375,86.8125,56.80397033691406,1823400,SPY
1997-06-10,86.84375,87.40625,86.5,87.078125,56.977813720703125,1217500,SPY
1997-06-11,87.0,87.40625,86.828125,87.28125,57.11066818237305,1673800,SPY
1997-06-12,87.875,89.0,87.5625,88.96875,58.214839935302734,4273300,SPY
1997-06-13,89.0625,90.0,88.90625,89.71875,58.705604553222656,2132900,SPY
1997-06-16,89.75,90.0,89.46875,89.75,58.726070404052734,800400,SPY
1997-06-17,89.4375,90.234375,88.9375,89.625,58.6442985534668,2048100,SPY
1997-06-18,89.125,89.625,88.96875,89.3125,58.43977355957031,1971900,SPY
1997-06-19,89.609375,90.5,89.375,90.234375,59.042999267578125,2029900,SPY
1997-06-20,89.9375,90.34375,89.5,89.578125,58.84181594848633,1396900,SPY
1997-06-23,89.40625,89.90625,87.34375,87.40625,57.41518020629883,3991500,SPY
1997-06-24,88.25,89.875,88.0,89.625,58.87263488769531,4895100,SPY
1997-06-25,89.484375,90.25,87.9375,89.0,58.46208953857422,4708900,SPY
1997-06-26,88.84375,89.625,87.6875,88.5625,58.174686431884766,2569900,SPY
1997-06-27,88.96875,89.71875,88.6875,88.90625,58.4005012512207,2617900,SPY
1997-06-30,88.90625,89.46875,87.875,88.3125,58.01047897338867,2384900,SPY
1997-07-01,88.5,89.5625,88.390625,89.34375,58.68788146972656,1749000,SPY
1997-07-02,89.5625,90.8125,89.21875,90.8125,59.65267562866211,1961800,SPY
1997-07-03,91.875,92.15625,91.46875,92.0625,60.47378921508789,2539100,SPY
1997-07-07,92.375,92.5,90.90625,91.125,59.857933044433594,1158600,SPY
1997-07-08,91.25,92.1875,91.1875,92.078125,60.48401641845703,3396500,SPY
1997-07-09,92.3125,92.375,90.03125,91.0625,59.8169059753418,5390300,SPY
1997-07-10,91.125,91.84375,90.484375,91.46875,60.08377456665039,2072200,SPY
1997-07-11,91.59375,92.1875,91.375,91.78125,60.289058685302734,2258900,SPY
1997-07-14,91.890625,92.3125,91.21875,92.0625,60.47378921508789,3186400,SPY
1997-07-15,92.3125,92.765625,91.46875,92.53125,60.78167724609375,2983100,SPY
